Date,weekday,AAPL,AMZN,JPM,TSLA,MSFT
2018-04-04,2,0.003927607032785808,-0.006485759443950284,-0.012413018451366949,-0.0021635688030496596,0.005614519372551134
2018-04-05,3,0.010526042930504782,-0.005350492140748187,-0.000812670288787404,-0.007649962794216242,0.02413709750743108
2018-04-06,4,0.00457957306634075,0.01037890202540034,0.003534256595308571,-0.0022862101897497935,-0.0062413546378756795
2018-04-09,0,-0.00018138859195265255,0.018048922183372975,0.0147612309715919,0.001511273273582643,-0.004617062580223359
2018-04-10,1,-0.004793731971007146,-0.004696902599349467,0.008611024099797722,0.02286009597924929,-0.009943465804938446
2018-04-11,2,0.004919964024554275,0.015329747279663802,-0.023336426163510046,0.007919038120567518,-0.004010491776367995
2018-04-12,3,0.017580527770641986,0.004693124002639107,0.007582023889008264,-0.01156526512984745,0.018707930429978228
2018-04-13,4,-0.012602506274532304,-0.00812768580964587,-0.003722938408580167,-0.0020447173094527223,0.02065324974974603
2018-04-16,0,-0.0037358919423096993,8.033307368567421e-05,0.018486680989598152,-0.001827106788995559,-0.00037171166499119253
2018-04-17,1,-0.007436676482442348,-0.004442613230748754,-0.002337352272359199,-0.0021212447954126372,-0.01556217797314175
2018-04-18,2,0.008407740760461958,0.004136598096036873,-0.009340828810934837,0.018552700651194104,0.011671746883687219
2018-04-19,3,0.006041653691559859,-0.016985054943256316,-0.0026654190650744207,0.01281443121925989,0.007552483046454002
2018-04-20,4,-0.0053870824193787735,0.025185179482096424,-0.00434911288449461,-0.009713649594156685,0.003767882859403576
2018-04-23,0,0.013005119790406116,-0.01012876007387878,-0.003913952851640766,-0.006896266329580271,-0.01716995209528682
2018-04-24,1,-0.0016200464159987322,0.011777718785961603,0.010744587887889494,-0.007681837247312251,0.004625464711976625
2018-04-25,2,-0.001769393338299162,-0.008897702490237558,0.014957258022124182,-0.009790692387209544,-0.003489746611183865
2018-04-26,3,-0.0016378677810851467,0.004526245634792606,0.0037162488121343057,-0.008803049284236388,-0.019629934722857786
2018-04-27,4,-0.022025834967986976,-0.009888041295689038,0.014163145862381725,-0.008306254751130846,-0.004859646156560897
2018-04-30,0,-0.00405956500926677,0.013940800706329316,-0.005791366781560106,0.008336032062357281,-0.010366074947299176
2018-05-01,1,-0.007484935844895273,-0.006109137985661424,0.01216382824889782,0.001808315222957197,-0.0067155609749261404
2018-05-02,2,0.003906812112115456,0.0047312193084460856,0.017851994202431096,0.005315701456098049,-0.013021422664759514
2018-05-03,3,-0.007478989274559973,-0.009206233139424199,-0.01621448404256285,0.00027557275588937304,-0.00938226817930003
2018-05-04,4,0.0031892353369997644,-0.003775979498857503,0.015580097958907363,-0.009316220234160788,-0.0005170480311612474
2018-05-07,0,0.013067804370250359,-0.007581035711188384,-0.0027196018972364872,-0.0030527374849992454,-0.007332190074488816
2018-05-08,1,0.0020202707071928,0.010547657841918424,-0.0018682391944757435,-0.0029018276678770987,0.0007605306457100214
2018-05-09,2,-0.004156633952347636,0.009859192490809954,0.0023040910740209745,-0.006356659544345409,0.014606194584678938
2018-05-10,3,0.003202278508326889,-0.0025007890487655565,0.0025559291927515653,-0.0031051311725677324,-0.01143401332124138
2018-05-11,4,-0.007063063059439165,0.002370722370554482,-0.01370666794276217,-0.012770509512933077,0.005201193319254865
2018-05-14,0,0.00411974836234974,0.008745090213483905,-0.0076982335815150805,-0.0037617999499485566,0.001244183351956274
2018-05-15,1,-0.002901287716058521,0.007852094855246414,0.00863827443013539,0.011263878645695126,0.007454936638130132
2018-05-16,2,-0.021873435232866653,0.003989904240216746,0.004009565518948677,0.009231516474901226,-0.00496533156708975
2018-05-17,3,0.003115784299826047,-0.00503566684745284,-0.002710083984597068,0.0007381741645883267,0.009231775929061044
2018-05-18,4,0.008460901128064581,-0.015515122385951029,-0.004420668559934336,0.014793646144376735,0.00018786128909885702
2018-05-21,0,0.0005955214274667902,0.010058750180178419,0.01865816443614964,0.009391872554069038,-0.00413215470517912
2018-05-22,1,-0.00014735557947410634,-0.00121651997428429,0.0020249636816662905,0.0022853354231267904,-0.01205217765946793
2018-05-23,2,0.004300997464211285,-0.001615659297924498,0.019544429712481836,0.004459332284611561,-0.008695814578816357
2018-05-24,3,0.008612665436293939,-0.0057975081439265354,-0.009101179001528013,-0.01432373697907755,-0.008105638387272737
2018-05-25,4,-0.00790224382978815,0.0031383591184591126,-0.006129547888708789,0.02140193452577301,0.02152359811754324
2018-05-28,0,0.0029722209137726776,0.003930804119071873,-0.02402275543572344,-0.011858006742427825,0.0025338336368731927
2018-05-29,1,0.006994540844611311,0.009167223715441864,0.0031594064918712486,0.002074767171334005,0.004888290436339854
2018-05-30,2,-0.006328435674506718,-0.004377633531824515,-0.020884662573030854,0.013845553782631706,-0.0013090891734682183
2018-05-31,3,0.01702252873563908,0.0031029075508727105,-0.011054205651082855,0.0005686395329828008,-0.011151834889578693
2018-06-01,4,-0.011586870012690622,-0.01872456766097543,0.011697662827942686,0.0023974104064637233,0.00026130756481164034
2018-06-04,0,0.012588365294375431,-0.0003730103469057764,0.0037762362342921214,0.003837780719820349,0.015652842988715658
2018-06-05,1,0.00350308922248388,0.008111586095891618,0.01552474941844536,0.0027692833919418292,0.007677934589835039
2018-06-06,2,0.013992002711400758,-0.01893915137918826,-0.003796469050116767,-0.0017980544307492508,-0.005823707591615647
2018-06-07,3,0.014415083469748364,0.0178040459703523,-0.01317481628577777,-0.01995150937544435,0.004858634126057555
2018-06-08,4,0.005584463600464182,0.00987686660593662,-0.0022386944269990796,-0.0008152159688914064,-0.014050954792975029
2018-06-11,0,-0.0025398619285272902,0.0029102771703240623,0.01215122811587045,-0.008316582573768811,0.018634701624100854
2018-06-12,1,-0.007348407235587792,-0.00769558772388633,-0.01711530775914648,0.010023818500275878,-0.011676506663777697
2018-06-13,2,-0.0002945603140677155,0.00823467664169703,-0.00694545782539049,-0.0014375363397843705,0.0059791280618928305
2018-06-14,3,-0.004525508065333724,0.006937226668516851,-0.009412920261404641,-0.012354645248883595,0.010625731866904728
2018-06-15,4,0.0002964676853550897,0.00013164410187744904,0.011767222177483563,-0.009273769287739415,0.0071044303483245265
2018-06-18,0,0.0047250216726428445,9.866350917791603e-05,-0.0006086693489930704,0.02347857401560684,0.017187826524469298
2018-06-19,1,-0.01270810848671959,-0.004162713358855731,0.009357948743920711,0.014851860576881242,-0.01174772746896179
2018-06-20,2,-0.0214057775283899,0.007903831554106646,0.0013448769788288433,-0.008317703791933992,0.014939854491951768
2018-06-21,3,-0.012696418670288851,-0.000866461717143993,0.006893945703054534,0.005251560205361279,0.012299146938957527
2018-06-22,4,-0.0005800000585427068,0.017832915792171385,-0.025501052202233764,0.0021887099682721765,0.007878800341564764
2018-06-25,0,-0.010177469049178205,0.0026178406059483156,0.0021108483052245876,-0.000262824859880373,-0.01134675084843254
2018-06-26,1,-0.002774917905562912,-0.008246750813626854,0.00028427837882806387,-0.017596083175280962,-0.01476709004659855
2018-06-27,2,-0.02136637145073424,-0.0049637288633042394,0.014516800533820205,0.013634743110834485,-0.0034640092640861597
2018-06-28,3,0.009727889517456753,-0.007345516478235343,-0.0014801344694012016,-0.0058729097892086714,0.011279554963483127
2018-06-29,4,0.00017008053359974045,-0.004843128267028002,0.006065499397294096,-0.013939177604286429,0.0050565878574266145
2018-07-02,0,-0.018590221723416643,-0.01521042903341301,0.0118103009931274,0.0156389690710173,-0.021281683147971853
2018-07-03,1,-0.0016261114111089199,0.004348478057738988,0.009542490354920505,0.0027085727173795544,0.007127251814914843
2018-07-04,2,-0.004729936753825932,-0.0028809683272477686,-0.0011681488852520049,-0.0054459769035721355,-0.0014106336312758175
2018-07-05,3,0.00552387998931123,0.0010434762050306678,-0.0030726581986866984,0.012394059230129748,-0.00878177006606994
2018-07-06,4,-0.0005659060888402587,-0.010203069453474153,0.006846480621089258,0.005991367816170481,-0.005201020226939675
2018-07-09,0,-0.01817341822885771,-0.005944985102912478,-0.0044279276951635785,0.0001890073241090691,-0.02112559364454366
2018-07-10,1,0.026898453903024273,-0.0025240836197397286,-0.00858651315062931,0.006236617398389431,-0.009809012768297046
2018-07-11,2,0.005171547235383954,0.0026759560808141993,0.015650247808092505,-0.013738702036531611,-0.008805962356956555
2018-07-12,3,-0.011300398793059961,-2.6142975852515902e-05,-0.0022036319616501893,0.002846491082885531,-0.01174036506256756
2018-07-13,4,-0.010689020510586568,0.015266599717137222,0.002454911225318475,-0.005016620080885322,0.0036450701150873006
2018-07-16,0,-0.00610782558821675,-0.0036367793741224168,0.0019503036894321197,-0.0075859802699051486,-0.0011749913057481369
2018-07-17,1,-0.0004576812835294717,-0.001328485852026122,-0.004255682751936478,0.007310869214149243,0.0019808325115914407
2018-07-18,2,-0.014368013285448502,0.007606533434810598,-0.005338990168407243,0.013780404472384926,0.0067474149608552315
2018-07-19,3,0.002906113575987479,-0.012412222889777166,5.133382595633324e-05,0.0020620137831447224,-0.005062522656367515
2018-07-20,4,0.008215119682200983,-0.009324405571257365,-0.004885355185242278,0.01470520611860362,0.012234067264392147
2018-07-23,0,-0.0017294092939857948,0.016564260432729717,-0.01666087427801639,-0.004563284696764743,-0.007232807706101228
2018-07-24,1,0.007992364485093155,-0.004297486376006934,0.01521668029570433,0.002697242877291952,-0.0012687501686519049
2018-07-25,2,-0.007726085126526617,0.0032784643462528133,-0.0018249007252527174,-0.007485324782475136,0.005109874395583305
2018-07-26,3,-0.016712535576222258,0.0061786483191027175,0.011551235891567885,-0.004404052851253629,-0.010596956219546767
2018-07-27,4,0.002747384459258288,0.005957657459131457,0.001042854950202644,0.00949139940134517,0.0012229935255659592
2018-07-30,0,0.0034187279904757456,-0.005956855028912582,0.008270059323508222,-0.011487847483423031,0.008256394403633875
2018-07-31,1,-0.0030289428515767303,-0.01877546321042937,-0.006160356402778055,0.007835332308696034,-0.0037290722595476208
2018-08-01,2,-0.028019877397818128,0.013873459458502511,-0.0012560282989972505,-0.008683503153960673,0.005307065309413428
2018-08-02,3,-0.004592605777902594,-0.0008566450250928208,0.007043029469046949,0.0003795254911079651,0.020819069480033214
2018-08-03,4,0.0032170432640001192,-0.021004340002666006,-0.026294035587896836,-0.005494063362664833,0.01601758918768411
2018-08-06,0,0.001977397082559853,-0.001658323106957993,0.016472059689345515,-0.010993140198611417,-0.016263143485311597
2018-08-07,1,-0.007485892958515483,-0.005301597926024415,-0.017187351441557336,-0.0067498474954986514,0.009169706504551912
2018-08-08,2,0.012895075789650094,-0.019998452444497074,-0.005193459971123418,-0.013202970300063552,-0.0035697999678647274
2018-08-09,3,-0.0016041744033833286,0.01546021640858817,-0.011223791205209728,-0.006653572797848038,-0.004476622006582142
2018-08-10,4,0.004824587466907223,0.015357805756669528,-0.013070993292441598,0.001525675763700059,-0.005547736248589166
2018-08-13,0,0.0018368742073502347,0.002570108974215263,0.004118373244582643,0.002939880834692356,0.004060614866147382
2018-08-14,1,0.013564795532806264,0.0019521795396775286,0.0005508864168720577,-0.01330644967441982,-0.01824950375443771
2018-08-15,2,-0.0006547436224914467,-0.013008765587245173,0.0024652682125420847,0.009481571250880904,0.012985546497300018
2018-08-16,3,0.0016457874951561224,0.01820268209902801,9.778549687951443e-05,-0.0007467845551797711,0.01727067090667951
2018-08-17,4,0.009871380034162762,-0.006830647980074412,-0.0065071163273846076,-0.0008827746172426011,0.013210132123746783
2018-08-20,0,0.007016450696528071,-0.000424591931093177,0.0007126332783530359,7.67371886508513e-06,-0.00505754489416416
2018-08-21,1,-0.007601173186848445,0.008601731386059621,0.009847433795024209,0.009947501277798738,0.0007227471000495478
2018-08-22,2,0.013425167093539027,-0.019117443163672202,0.012808334388715176,-0.015417146617678392,5.019084081714518e-06
2018-08-23,3,-0.004274412515349613,0.008512170751236397,0.00048193533867660224,-0.010780410260672776,-0.0077248819272730035
2018-08-24,4,0.041327828777665325,-0.008808324546580341,-0.0037373284523429823,-0.014323188620941325,-0.0022536480398528853
2018-08-27,0,-0.0003574066638146546,-0.004486929859209184,-0.008037609094099948,-0.02041758148593153,0.006569733196106985
2018-08-28,1,-0.0068949523986431395,-0.012283182550780739,0.002586345425402129,0.0051658395424108465,0.012291604428764003
2018-08-29,2,0.0024273067044350287,0.0035936985943709715,-0.009301971672757724,0.007108585239965812,0.017299589200316347
2018-08-30,3,-0.0023092403833681464,-0.017250814274562543,0.011296400276551821,-0.0029129151699409644,-0.0016290463456950896
2018-08-31,4,0.007321664628216866,0.007190539750826088,0.005703833839372008,0.006171631089470636,-0.0045462593389885035
2018-09-03,0,0.008929585568102706,0.01154974640988808,0.0017191636928579623,-0.008401557340849339,0.009648293322400508
2018-09-04,1,0.007524772873380132,0.011795208524960759,0.0060818960042519545,-0.005015906073147082,0.0015971820670503901
2018-09-05,2,-0.011840842181486786,-0.003925921654690548,-2.9355047597695428e-05,-0.027131449113019443,0.0004698386110262879
2018-09-06,3,0.0002996851289818885,-0.00810697929820326,-0.014942202111841526,0.01867165523416047,-0.007370496805712216
2018-09-07,4,-0.005816471460484052,0.0006250472497294773,6.630217006757473e-05,0.01279161124444212,-0.0021624333784986734
2018-09-10,0,0.0013663199764281,0.0033371954124327284,-0.007726198884431879,-0.01580468349010436,-0.004277419667133378
2018-09-11,1,-0.00893546341393996,-0.005456277099066953,-0.006236656728526923,0.00488677932248409,-0.004704756528031846
2018-09-12,2,0.007011581660326457,-0.021518749221019675,0.00218325312764459,-0.0013214347159192692,-0.023411787573612567
2018-09-13,3,-0.013223678909065043,-0.003968733329727658,0.011159400052736928,0.010864311702969984,-0.0032604520205119065
2018-09-14,4,-0.0006185058973148737,-0.0030902872513787504,0.0021808586540471822,-0.016883576187544453,0.01224556035425486
2018-09-17,0,0.009308726821064933,-0.002657730726557852,0.010099982178297965,0.0014304356515502283,-0.015274934117557443
2018-09-18,1,-0.003237292653741289,-0.01278468482011734,0.015008259267272634,0.009128842143836748,0.0051949331736420605
2018-09-19,2,-0.011751052207690791,-0.014155053741178005,-0.008210076299450031,-0.004205654774566688,-0.018302087855959766
2018-09-20,3,0.00453140836834335,0.009813310207042321,-0.005100681501606078,0.0010829743898537912,0.01162644683725546
2018-09-21,4,-0.006624755849678563,-0.0017130957911733673,-0.001783550509251471,-0.009765784005396664,0.0020395910087661917
2018-09-24,0,0.007639723498246104,-0.006220066029881477,-0.014133873591742703,-0.015421729102086508,0.005938205048958257
2018-09-25,1,-0.012583514221159959,0.0013389277005595025,0.004443079475845628,-0.002687950717375778,-0.0070075062214531025
2018-09-26,2,0.009140655182443162,-0.022982089722819385,-0.009462647555447777,0.015348853590744322,-0.011115227401847488
2018-09-27,3,-0.010506294443612578,-0.011606588877185822,0.0022222643210900446,0.007396660602472535,-0.003131967578933855
2018-09-28,4,-0.010587153875716666,-0.0011094908311064346,-0.00014471946829797252,0.014828422626498028,0.009338125419105987
2018-10-01,0,-0.005206649397983242,0.004744792420530287,-0.009492613124792788,-0.010466903902498855,0.015348368064383333
2018-10-02,1,0.008622758587951106,-0.002079516962986913,-0.004093404774866936,-0.01071829239233127,0.0016119380844435165
2018-10-03,2,-0.0021399369353386957,-0.0028320620181565633,0.009859404238372711,0.003281803192433593,-0.015340750057015644
2018-10-04,3,-0.02734507908477251,-0.003085713513294676,-0.004933387893298011,0.010529430622930765,-0.007134434486208675
2018-10-05,4,0.000849255190696835,-0.014664732307342252,-0.0009890409069587764,-0.012285414640535673,0.0008318012442771629
2018-10-08,0,0.007760414671335401,-0.011715697963160814,0.004121913948533949,0.008182005056199815,-0.010388552761475567
2018-10-09,1,-0.012137938899178132,0.006658464414783011,0.015297017654872626,-0.001210239172176629,0.00713794222599778
2018-10-10,2,-0.006593105114474151,0.010740804205530188,0.01336289441465177,0.0022794428104903806,0.004375485280246222
2018-10-11,3,0.0017066544869856766,-0.007599947058945361,-0.009969808489372062,0.0091656037234124,-0.014336371941403738
2018-10-12,4,-0.006469276943124249,0.020329922557495623,0.005008294071431348,0.012026958499973662,0.014885229653252103
2018-10-15,0,-0.01706988984203782,-0.002371762370053094,0.012873197725422551,0.0016343481293590964,0.0049778589227792444
2018-10-16,1,0.011673384719529136,0.00018015450888297964,0.003177615190158139,-0.01602951536477992,0.003141804764908616
2018-10-17,2,-0.0011969401186671877,-0.013661888161557447,-0.011717347262615727,0.0011541336455669628,-0.012758574959330771
2018-10-18,3,0.01912206259031107,-0.01760376349176815,-0.003633387795689377,0.01146107478359517,-0.01169128690015636
2018-10-19,4,0.002580329852890051,0.005055296325544149,0.018592016326119065,-0.003726046073182672,-0.011350382995283886
2018-10-22,0,0.005129907658652231,-0.0003844144514250391,-0.005573156580685639,-0.002266601717991687,-0.010000602966092025
2018-10-23,1,0.0004445545152671468,-0.008578973914718452,-0.008057978329025255,-0.01406835900614499,-0.012537016570800473
2018-10-24,2,-0.009413962619041146,0.008564749195623745,-0.009233358710479636,0.01917483393669899,-0.0010381292655022307
2018-10-25,3,0.00709735548405139,-0.015348170780334507,0.014533664402466116,-0.022646155314589612,0.0008274658370425225
2018-10-26,4,0.004875837174996571,-0.002245775817564848,-0.003091434152778903,0.003631521130989384,-0.004720539746884896
2018-10-29,0,-0.0016681165841808537,0.01193465919415048,-0.010341636513525279,-0.0026081204595576886,-0.0023319246279209648
2018-10-30,1,-0.015682004781381417,0.003626676141597892,-0.007740593067255289,-0.017145151601491982,0.00975453054587246
2018-10-31,2,-0.000847957356613211,-0.010143412589148637,-0.002674269356823761,0.011042984512148319,-0.0021666851351548225
2018-11-01,3,0.009344077547484462,0.000553392283031917,0.004036712560362843,0.011913176581715167,0.001918171679202588
2018-11-02,4,0.018064091287718274,-0.011059771910449672,0.0035597291797614034,0.004624778748762416,-0.0011350548101490198
2018-11-05,0,0.0013652136254733004,0.007637647623342574,0.005079927973200924,-0.006636062749174819,0.0094197626942626
2018-11-06,1,-0.019955254450850456,-0.02502766494135006,-0.006173602177535519,-0.0014325355749263678,0.002191070495847878
2018-11-07,2,0.008444261153206569,-0.007200026404197919,0.007086202659169002,-0.007964772932153091,-0.017676940709039374
2018-11-08,3,-0.0003887061808441091,-0.015152037085811134,0.0026187917472111385,0.010897651879937138,-0.002586458017500056
2018-11-09,4,-0.0132983247658952,0.008256853988410561,-0.0061236498352178845,0.0029783751217939765,0.012061103927383311
2018-11-12,0,-0.008165061816839058,0.003645693964425107,-0.00490359529445423,-0.00844563299753599,0.0026553001706112063
2018-11-13,1,-0.007014575215645475,-0.00171237806088701,0.0077427526416335496,-0.014166751865071898,-0.004550952098522221
2018-11-14,2,0.004920503072302386,0.0004720075497951342,-0.0060897695464785465,-0.010028810746613322,0.0025518025973814214
2018-11-15,3,0.0004056724129845791,-0.004732874780311762,0.004240757611781629,-0.02657027642441504,-0.0037820467701559215
2018-11-16,4,0.0013442324870388224,0.005834367311071418,-0.0096278029486745,-0.012924534604106063,-0.0002810482515751956
2018-11-19,0,-0.017536739763849715,0.01113642971054024,-0.0028921573008805885,-0.004130883226755309,0.0006973494992207238
2018-11-20,1,0.00895692062498749,-0.0024346744964672947,-0.004376682010732519,-0.0072918082315793,-0.010775476487772644
2018-11-21,2,0.01860527645855248,-0.010267260427518935,0.015497843878143513,-0.01177315471195404,0.004611897608256715
2018-11-22,3,-0.0042546377694840445,0.014306812149722788,-0.018081490021497455,-0.02650491650941558,0.006330590016644865
2018-11-23,4,0.00821370762622449,0.012777031890307407,-0.004441390177785911,-0.02272389275184391,-0.009471972892824549
2018-11-26,0,0.02664824966869631,-0.0012783632678750121,0.01003648919664725,0.0021180902019382374,-0.0004447260426173533
2018-11-27,1,0.008778777978744205,-0.012065817901683927,-0.006138232576598945,0.02135745639820205,0.01698384525447929
2018-11-28,2,-0.0059807677368609174,-0.003710627821417491,-0.006799747079971825,0.016500114424514968,0.009600688033221193
2018-11-29,3,0.001689762146796468,-0.00035148868365378203,-0.0006084889083014314,0.005767920172117093,0.0025096390350710456
2018-11-30,4,0.007038357329974143,-0.007595897407786468,-0.01764190805581294,0.004766661730827686,-0.0023017406297348914
